artist_name,track_name,spotify_song_id,spotify_artist_id,display_key,genre,parse_status,issue_count,priority_score,issue_types,issue_summary,source_version_count,section_snapshot,suggested_search_query,review_status,review_notes,override_action,override_changes,source_urls
Influence Music & Matt Gilman,Breathe,,,E,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.33). (OpenSong similarity 0.33),1,db_reference=6m 4 1 6m 4 5 6m 4 1 4 5 1 1 2m 4 6m 1 2m 6m 6m 4 1 6m 4 5 6m 4 1 4 5 1 6m 4 1 6m 4 5 6m 4 1 4 5 1 1 2m 4 6m 6m 4 1 6m 4 5 6m 4 1 4 5 1 6m 4 1 6m 4 5 6m 4 1 4 5 1 1 2m 4 6m | opensong_full=1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 5 6m 4 1 5 2m 5 4 1 2m 4,Influence Music & Matt Gilman Breathe chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\breathe i48919
Hillsong Worship,Calvary,,,A,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.30). (OpenSong similarity 0.30),1,db_reference=1 6m 4 2m 1 6m 4 5 1 | opensong_full=1 6m 4 5 6m 5 1 4 5 1 1 6m 4 1 6m 4 5 1 6m 4 5 b2 6m 1 4 5 1,Hillsong Worship Calvary chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\calvary i7861
Hillsong Live,Children Of The Light,,,A,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_chorus=1 5 6m 4 1 5 6m 4 1 5 6m 4 | opensong_chorus=b3 b7 1m b6 b3 b7 1m b6 b3 b7 1m b6,Hillsong Live Children Of The Light chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\children of the light i47072
Matt Maher,Christ Is Risen,,,E,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.23) for this likely matching song. (OpenSong similarity 0.23),1,db_chorus=1 1 4 6m 5 1 1 4 6m 5 1 1 4 6m 5 1 1 4 6m 5 1 1 4 6m 5 1 1 4 6m 5 | opensong_chorus=1 4 6m 1 1 4 6m,Matt Maher Christ Is Risen chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\christ is risen i3643
Amanda Cook,Closer,,,D,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_chorus=5 6m 4 1 | opensong_chorus=6 2 2 #4m 2 6 #4m 2,Amanda Cook Closer chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\closer i46896
David Crowder Band,Come Awake,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.17) for this likely matching song. (OpenSong similarity 0.17),1,db_bridge=3m 2 1 2 3m 2 5 2 1 5 2 1 5 2 1 5 2 1 | opensong_bridge=4 #4 4 #4 1 5 4 1,David Crowder Band Come Awake chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\come awake i42049
Brian Doerksen,Come Now Is The Time To Worship,,,D,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.35). (OpenSong similarity 0.35),1,db_reference=4 1 4 1 4 6m 4 5 | opensong_full=1 4 1 5 2m 4 1 4 1 b6 5 2m 4 b6 1 4 1 4 1 4 6m 2m 5,Brian Doerksen Come Now Is The Time To Worship chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\come now is the time to worship i135
Jake Hamilton,Convinced,,,G,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.12) for this likely matching song. (OpenSong similarity 0.12),1,db_chorus=6m 4 1 5 6m 1 5 2 | opensong_chorus=1m b6 b3 b7 1m b3 b7 4,Jake Hamilton Convinced chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\convinced i48824
Hillsong Worship,Cornerstone,,,A,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_chorus=4 6m 5 4 6m 5 1 4 6m 5 1 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 | opensong_chorus=3 b6m #4 7 3 b6m #4 7 3 b6m #4 7 3 b6m #4 7 3 b6m #4 7 3 b6m #4 7 3 b6m #4 7 3 b6m #4 7 3 b6m #4 7,Hillsong Worship Cornerstone chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\cornerstone i1977
Hillsong Worship,Crowns,,,G,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.24) for this likely matching song. (OpenSong similarity 0.24),1,db_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 b2 1 b2 1 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 6m 4 5 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 | opensong_chorus=4 1 5 6m 4 1 5 6m 4 b3 1 5 6m 4 1 5 b2 1 1 1,Hillsong Worship Crowns chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\crowns i47180
Mark Robin,Days Of Elijah,,,A,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.25) for this likely matching song. (OpenSong similarity 0.25),1,db_bridge=1 | opensong_bridge=1 4 1 5,Mark Robin Days Of Elijah chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\days of elijah i3285
Martin Smith,Did You Feel the Mountains Tremble,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.19). (OpenSong similarity 0.19),1,db_reference=1 4 2m 1 5 1 4 2m 1 5 1 | opensong_full=1 4 2m b2 5 1 1 4 2m b2 5 1 1 4 2m b2 b6 5 1 5 1 4 1 4 1 5 4 1 2m 4 b6 1 b6 1 1 4 1 4 1 5 4 1 2m 4 b6 1 b6 1 1 4 2m 1 5 1 4 2m 1,Martin Smith Did You Feel the Mountains Tremble chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\did you feel the mountains tremble i42071
Hillsong Worship,Elohim,,,D,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.24) for this likely matching song. (OpenSong similarity 0.24),1,db_chorus=1 5 4 2m 1 5 1 4 5 1 5 6m 4 1 5 6m 4 1 5 4 2m 1 5 1 4 5 6m 4 1 5 6m 4 1 1 5 4 2m 1 5 4 5 1 | opensong_chorus=1 5 4 2m 2m 1 5 1 4 5 #4m,Hillsong Worship Elohim chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\elohim i47187
Hillsong Worship,Emmanuel,,,A,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.17) for this likely matching song. (OpenSong similarity 0.17),1,db_chorus=1 5 1 5 4 1 4 5 1 5 1 5 4 1 4 5 1 5 1 5 4 1 4 5 1 5 1 5 4 1 4 5 1 5 1 5 4 1 4 5 1 5 1 5 4 1 4 5 6m 1 4 5 | opensong_chorus=2m 5 1 4 5 2m 5 1 4 5 6m,Hillsong Worship Emmanuel chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\emmanuel i2641
Cory Asbury,Endless Alleluia,,,A,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.05) for this likely matching song. (OpenSong similarity 0.05),1,db_chorus=b3 4 5m b7 b3 4 5m b7 b3 4 5m b7 b3 4 5m b7 b3 4 5m b7 b3 4 5m b7 b3 4 5m b7 b3 4 5m 4 b7 b3 4 5m 4 b7 | opensong_chorus=4 5 6m 1 4 5 6m 1,Cory Asbury Endless Alleluia chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\endless alleluia i48810
Hillsong Young & Free,Energy,,,E,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.29) for this likely matching song. (OpenSong similarity 0.29),1,db_bridge=1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 4 5 6m 1 4 5 6m 1 | opensong_bridge=1 2m 6m 1 2m 6m 1,Hillsong Young & Free Energy chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\energy i46307
Chris Tomlin,Enough,,,A,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.27). (OpenSong similarity 0.27),1,db_reference=1 4 5 4 1 4 5 4 1 4 5 4 1 4 5 4 1 1 4 5 4 | opensong_full=1 4 b6 1 4 2m b6 1 4 b6 1 4 2m b6 1 4 b6 1 4 2m b6 1 4 b6 1 4 2m b6 1 4 b6 4 1 4 b6 4 1 4 b6 4 1 4 b6 4 1 1 4 b6 4 1 4 b6 1 4 b6 4 1 4 b6,Chris Tomlin Enough chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\enough i5011
Jesus Culture,Everything And Nothing Less,,,A#,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_chorus=1 6m 5 | opensong_chorus=b6 1m b7 b6 1m b7 b3 1m b7 b3 1m b7,Jesus Culture Everything And Nothing Less chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\everything and nothing less i46638
Hillsong,Everything To Me,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.09). (OpenSong similarity 0.09),1,db_reference=1 5 6m 4 | opensong_full=1 5 4 1 5 6m 4 1 5 6m 4 1 5 1 5 4 1 5 6m 4 1 5 6m 4 1 5 1 5 6m 4 1 1 5 4 6m 5 1 1 5 6m 6m 4 1,Hillsong Everything To Me chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\everything to me i1851
Bethel Music,Extravagant,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.14) for this likely matching song. (OpenSong similarity 0.14),1,db_bridge=2 3 3 2 3 4 5 | opensong_bridge=6 7 7 6 7 1 2,Bethel Music Extravagant chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\extravagant i48992
Keith Getty,Facing A Task Unfinished,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.30) for this likely matching song. (OpenSong similarity 0.30),1,db_chorus=5 1 5 1 4 5 3m 6m 2m 5 1 5 1 5 1 4 5 3m 6m 2m 5 1 5 1 5 1 4 5 3m 6m 2m 5 1 5 1 5 1 4 5 3m 6m 2m 5 1 | opensong_chorus=5 4 1 5 4 1 4 5 3m 6m 2m 5 1,Keith Getty Facing A Task Unfinished chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\facing a task unfinished i102262
Chris Tomlin,Fear Not,,,B,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.28). (OpenSong similarity 0.28),1,db_reference=4m b2 b6 b3 4m b2 b6 | opensong_full=4m b2 b6 b3 4m b2 b6 b3 b7 4m b2 b6 b3 4m b2 b6 4m b7 b2 b6 b3 4m b2 b6 b3,Chris Tomlin Fear Not chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\fear not i48474
Jesus Culture,Fierce,,,G,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.28). (OpenSong similarity 0.28),1,db_reference=1 5 3m 2 1 5 3m 2 | opensong_full=1 5 3m b3 1 5 3m b3 1 5 3m b3 1 5 3m b3 1 5 2 3m b3 1 5 2 3m b3 1 3m 2,Jesus Culture Fierce chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\fierce i46651
Brian & Jenn Johnson,For The One,,,D,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.27). (OpenSong similarity 0.27),1,db_reference=4 5 1 4 5 1 5 4 5 6m 4 5 1 | opensong_full=1 4 5 1 4 5 4 5 1 1 4 5 1 4 5 1 4 5 1 4 5 1 4 5 1 5 4 5 4 5 1 5 5 1 4 5 1 4 5 1 4 5 1 4 5,Brian & Jenn Johnson For The One chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\for the one i48419
Bethel Music,For The Sake Of The World,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.12) for this likely matching song. (OpenSong similarity 0.12),1,db_chorus=1 4 1 4 6m 4 1 5 1 4 1 4 6m 4 1 5 | opensong_chorus=1 b2 1 6,Bethel Music For The Sake Of The World chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\for the sake of the world i47944
Hillsong United,For Who You Are,,,G,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.25) for this likely matching song. (OpenSong similarity 0.25),1,db_bridge=1 5 4 1 1 5 4 1 1 5 4 1 | opensong_bridge=1 6m 5 4,Hillsong United For Who You Are chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\for who you are i1841
David Crowder Band,Foreverandever Etc.,,,G,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.06). (OpenSong similarity 0.06),1,db_reference=1 4 6m 4 | opensong_full=1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 5 4 5 6m 5 5 2 4 2 6 5 2 1 2m 2 5 4 2 5 2 6m 5 2 1 2m 6m 4 1 5 4 1 2m 1 4 6m 4,David Crowder Band Foreverandever Etc. chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\foreverandever etc i42103
Hillsong,Fresh Wind,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.32). (OpenSong similarity 0.32),1,db_reference=4 6m 1 5 4 6 6m 1 5 4 1 5 6m 4 1 5 4 1 5 6m 4 1 5 | opensong_full=b2 b2 b6 5 6m b2 b2 b6 5 b6 b2 b2 b6 5 6m b2 b2 5 b2 b2 b7 b6 5 6m b2 b2 5 b2 b2 b6 5 6m b2 b2 5 b2 b2 b6 5 6m b2 b2 5 4 6m 1 5 1 4 6 6m 1 5 1 4 6 6m 1 5 1 4 6 6m 1 5 4 6m 1 5 4 6m 1 5,Hillsong Fresh Wind chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\fresh wind i104649
Joel Houston,From The Inside Out,,,D,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.29) for this likely matching song. (OpenSong similarity 0.29),1,db_chorus=4 1 6m 5 4 6m 5 2m 6m 4 1 5 6m 4 1 5 1 4 5 6m 4 5 4 5 4 1 6m 5 4 6m 5 2m 4 5 6m 4 1 5 6m 4 1 5 1 4 5 6m 4 5 4 5 4 5 4 5 4 | opensong_chorus=6m 4 1 5 6m 4 1 5 1 4 5 6m 4 5 4 5,Joel Houston From The Inside Out chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\from the inside out i2285
Elevation Worship,Fullness,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_chorus=5 1 4 6m 5 1 4 1 5 1 4 6m 5 1 4 1 1 5 1 4 6m 5 1 4 1 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 1 5 1 4 6m 5 1 4 1 1 1 1 | opensong_chorus=b7 b3 b6 1m b7 b3 b6 b3 b7 b3 b6 1m b7 b3 b6 b3 b3 b7 b3 b6 1m b7 b3 b6 b3 b7 b3 b6 1m b7 b3 b6 1m b7 b3 b6 1m b7 b3 b6 b3 b7 b3 b6 1m b7 b3 b6 b3 b3 b3 b3,Elevation Worship Fullness chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\fullness i47543
Jeremy Camp,Give Me Jesus,4wWPjMdb7owUVi5S43yFtJ,5wpEBloInversG3zp3CVAk,C,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.27) for this likely matching song. (OpenSong similarity 0.27),1,db_verse=3m 1 5 3m 6 1 5 | opensong_verse=1 5 6m 4 1 5 6m 6m 4 1 5 1 6m 6m 6m,Jeremy Camp Give Me Jesus chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\give me jesus i42113
Jesus Culture,Glory Come Down,,,D,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.07). (OpenSong similarity 0.07),1,db_reference=2m 4 1 5 2m 4 1 5 | opensong_full=2 5 2 5 6 6 5 2 6 5 2 6 3m 5 2 6 3m 5 2 6 3m 5 7m 6 3m 5 2 6,Jesus Culture Glory Come Down chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\glory come down i47499
Hillsong United,Glory,,,E,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in pre_chorus (similarity 0.09) for this likely matching song. (OpenSong similarity 0.09),1,db_pre_chorus=4 1 6m 5 4 1 2 2 4 1 6m 4 6m 5 1 4 1 4 1 4 6m 4 | opensong_pre_chorus=b3 b7 5m 4 b3 b7 1 b3,Hillsong United Glory chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\glory i1881
John W. Work III,Go Tell it on the Mountain,,,D,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_chorus=1 5 1 1 5 1 1 5 1 5 5 1 5 1 1 5 1 | opensong_chorus=6 3 6 3 6,John W. Work III Go Tell it on the Mountain chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\go tell it on the mountain i7371
Hillsong Worship,God So Loved,,,G,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.23) for this likely matching song. (OpenSong similarity 0.23),1,db_chorus=1 4 1 1 4 5 6m 4 1 5 6m 4 b6 5 1 1 4 1 1 4 5 6m 4 1 5 6m 4 b6 5 1 1 4 1 1 4 5 6m 4 1 5 6m 4 b6 5 1 1 4 1 1 4 5 6m 4 1 5 6m 4 b6 5 1 | opensong_chorus=1 4 1 1 4 5 6m 4 1 5 6m 4 5 1,Hillsong Worship God So Loved chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\god so loved i48150
Elevation Worship,Grace Like A Wave,,,Gb,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.34). (OpenSong similarity 0.34),1,db_reference=1 2 3m 5 1 1 2 3m 5 1 1 2 3m 5 1 1 1 2 3m 5 1 1 2 3m 5 1 1 2 3m 5 1 1 2 3m 5 1 | opensong_full=1 2 5 1 1 2 5 1 1 2 5 1 1 2 5 1 1 2 3m 5 1 1 1 2 5 1 1 2 5 1 1 1 2 5 1 1 2 5 1 1 2 3m b3 5 1 1 2 3m b3 5 1 1 2 3m b3 5 1 1 2 3m b3 5 1 1 2 3m b3 5 1 1 2 3m b3 5 1 1 2 3m 3m 1 2 5 1 1 2 3m 1 b3 2 5 1 2 3m 1 b3 2 5 1 2 3m 1 b3 2 5 1,Elevation Worship Grace Like A Wave chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\grace like a wave i46952
Fellowship Creative,Grace On Top of Grace,,,G,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in pre_chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_pre_chorus=1 4 1 1 | opensong_pre_chorus=4m b6 b7m b6 4m b6 b2 b6,Fellowship Creative Grace On Top of Grace chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\grace on top of grace i90809
Elevation Worship,Graves into Gardens,,,B,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.16) for this likely matching song. (OpenSong similarity 0.16),1,db_bridge=1 4 1 4 1 6m 4 1 1 4 1 4 1 6m 4 1 6m 4 1 | opensong_bridge=5 1 5 1 5 3m 1 5,Elevation Worship Graves into Gardens chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\graves into gardens i97155
All Sons & Daughters,Great Are You Lord,,,D,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_chorus=4 6m 5 4 6m 5 | opensong_chorus=1 3m 2 1 3m 2,All Sons & Daughters Great Are You Lord chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\great are you lord i49144
Martin Smith,Great Is Your Faithfulness,,,G,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_chorus=4 5 4 5 1 2m 1 5 2m 1 4 1 5 1 2m 1 5 2m 1 4 2m 5 | opensong_chorus=b6 b7 b6 b7 b3 4m b3 b7 4m b3 b6 b3 b7 b3 4m b3 b7 4m b3 b6 4m b7,Martin Smith Great Is Your Faithfulness chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\great is your faithfulness i49069
Brian & Jenn Johnson,Greater Than All Other Names,,,A,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.11). (OpenSong similarity 0.11),1,db_reference=4 1 6m 5 4 6m 5 4 1 6m 5 4 6m 5 | opensong_full=4 1 b7 2m 1 b7 2m 1 4 1 b7 2m 1 4m b7 2m 1 b7 4 2m 1 b7 2m 1 b7 4 2m 1 b7 2m 1 4m 4 1 b7 2m 1 4m b7 2m 1 b7 2m 1 2m 4 b7 2m 1 2m 4 b7 2m 1,Brian & Jenn Johnson Greater Than All Other Names chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\greater than all other names i48417
Hillsong United,Hallelujah,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.08). (OpenSong similarity 0.08),1,db_reference=1 6m 4 1 5 | opensong_full=b2 1 1 1 6m 6m 6m 6m 4 1 b6 5 b2 1 1 1 6m 6m 6m 6m 4 1 b6 5 5 4 1 5 4 1 5 4 6m 4 5 1 6m 4 1 5 5 4 1 5 1 5 4 6m 4 5 1 6m 4 1 5 1 6m 4 1 5 1 5m 4 1 5m 4,Hillsong United Hallelujah chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hallelujah i1840
Martin Smith,Happy Song,,,F,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.34). (OpenSong similarity 0.34),1,db_reference=1 5 5 6m 4 1 5 5 6m 4 | opensong_full=1 5 4 1 5 1 5 #4 1 b6 5 1 5 6m 4 1 5 2 6m 4 4 1 4 1 2m 4 2m 4 1,Martin Smith Happy Song chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\happy song i142
Dean Salyn,He Is Yahweh,,,E,worship,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.18) for this likely matching song. (OpenSong similarity 0.18),1,db_bridge=4 5 4 5 | opensong_bridge=4 5 1 5 6m 5 4 5 6m 4 4 5 1 5 6m 5 #4 4 5 4 5 1,Dean Salyn He Is Yahweh chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\he is yahweh i42153
Kari Jobe,Healer,,,C,worship,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.34). (OpenSong similarity 0.34),1,db_reference=2 3m 4 2 4 5 1 6m 4 1 6m 5 4 5 6m 5 1 4 5 6m 5 | opensong_full=1 4 5 1 1 5 6m 4 5 2m 3m 4 2m 4 5 1 6m 5 4 5 6m 5 1 6m 5 4 5 4 6m 5 6m 5 5 5 1 5 4 6m 5 1 5 4 6m 5 6m 5 1 6m 5 1 6m 5 1 4 6m 5,Kari Jobe Healer chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\healer i1883
