artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count,lastfm_top_tags,lastfm_christian_signal,lastfm_suggested_bucket,lastfm_lookup_status,refined_bucket,refined_confidence,refined_reason
Schrottgrenze,4MlmB78LOE1IvGIExd0wDp,alternative,,review,,,2,german | indie | punk rock | punk | rock | indie rock | deutsch | germany,,,ok,,,
Dionne Bromfield,4iXrcntPCevDmneGb6mEJK,soul,,review,,,2,soul | british | female vocalists | pop | soul  female vocalists | female vocalist | UK | rnb,,,ok,,,
American Avenue,4iGJTizB3VzCk3dFXKAv0V,punk,,review,,,1,USA | emo | melodic | punk rock | melodic punk | pop punk,,,ok,,,
Human Tetris,3wIDY01itbfdsQpMsyRZVG,punk,,review,,,2,post-punk | indie | russian | Post-punk revival | Post punk | new wave | indie rock | Russia,,,ok,,,
The Pineapple Thief,4lrBMUSk8PiNnCEZfsmPAk,rock,,review,,,1,Progressive rock | art rock | rock | Progressive | alternative rock | british | alternative | experimental,,,ok,,,
Hannes,5bWgLmSpWnixX3inugtAVY,,,review,,,4,swedish | RAC | indie pop | Sweden | hansdieter | scandinavian soul | swedish male vocalists | funk_add_to_lidarr_batch_11,,,ok,,,
Five Iron Frenzy,1BcAEs4W94BrXMmVCOgwSx,punk,,christian,,,17,ska | ska punk | christian | rock | christian ska | christian rock | ska-punk | american,christian,christian,ok,christian,high,christian rock
Joni Mitchell,5hW4L92KnC6dX9t7tYM4Ve,country,,review,,,3,folk | singer-songwriter | female vocalists | Canadian | acoustic | folk rock | jazz | 70s,,,ok,,,
Leessang,0JGN9XIqm3vfg7hhPHjExI,pop,,review,,,3,Korean | Hip-Hop | k-hiphop | rap | hip hop | LeeSSang | k-pop | Korean Hip-Hop,,,ok,,,
Smeels,6FyY3mlFrDdKUX35GrzeOZ,rap,,review,,,1,rnb | french | french rap | france | Rap FR | cameroon,,,ok,,,
Hayden Coffman,5p7Ph7LBiVb8cUCCSGq5aF,pop,,review,,,4,country,,,ok,,,
Ashanti,5rkVyNGXEgeUqKkB5ccK83,pop,,review,,,2,rnb | female vocalists | soul | pop | Hip-Hop | Ashanti | r&b | hip hop,,,ok,,,
Dreamtale,7pDnkvo4I1Esv7dZ4WFKv7,metal,,review,,,1,Power metal | melodic metal | finnish | metal | finnish metal | Melodic Power Metal | heavy metal | symphonic metal,,,ok,,,
Måneskin,0lAWpj5szCSwM4rUMHYmrr,pop rock,,review,,,16,rock | glam rock | italian | alternative rock | Italy | Funk Rock | hard rock | pop rock,,,ok,,,
Ham Sandwich,1bxeEDbDezTYXbyDNvIIT0,alternative,,review,,,1,indie rock | irish | female vocalists | indie | alternative | female vocals | rap | nerdcore,,,ok,,,
The Wrecks,458aS6ALc3QkzwfR5USt34,alternative,,review,,,29,indie rock | rock | my top songs | punk | pop rock | alternative | pop punk | USA,,,ok,,,
Frank Reyes,4vQV1LCGBdYAt5rIIPjSFZ,,,review,,,1,bachata | salsa | latin | merengue | latino | dominican republic | Dominican | Frank Reyes,,,ok,,,
Joel Plaskett,2AHGXy73E91elgCPcDlboC,alternative,,review,,,2,Canadian | singer-songwriter | indie rock | indie | Alt-country | folk | canada | blyboot,,,ok,,,
Kes,7E6r9S8qCRfZVCjF1A8do6,alternative,,review,,,1,rock | soca | Progressive rock | folk | instrumental | turkish | pop | trinidad and tobago,,,ok,,,
Hugo Pena & Gabriel,7AAXcP4NpvvLM9Xcfy64ij,pop,,review,,,1,sertanejo | musica brasileira | Sertanejo Universitario | brazilian | Hugo Pena  Gabriel | brazilian music | brazilian country,,,ok,,,
The Snuts,4AzAfQNuAyKOFG4DZMsdAo,pop rock,,review,,,7,indie rock | rock | Scottish | pop rock | alternative | alternative rock | UK | british,,,ok,,,
ZSK,1uVlxzx7r6LBQsY4yqyxSa,punk,,review,,,3,punk | punk rock | german | skatepunk | deutschpunk | germany | deutsch | deutschland,,,ok,,,
Tomas Ledin,518rTAIFPwQjLUSi4Pdzzn,pop,,review,,,2,swedish | pop | singer-songwriter | svenskt | Tomas Ledin | scandinavian | nordic | male vocalists,,,ok,,,
Koffin Kats,5SlxIxRqgFVFeSfpG6SHdf,punk,,review,,,3,psychobilly | horror punk | rockabilly | punk | deathrock | punk rock | american | Horrorpunk,,,ok,,,
Calle 13,0yNSzH5nZmHzeE2xn6Xshb,rap,,review,,,5,latin | Reggaeton | hip hop | Hip-Hop | puerto rico | rap | spanish | electronic,,,ok,,,
Sammie,4p07QU02SrLsaORo25h2Lg,pop,,review,,,1,rnb | soul | pop | hip hop | r&b | Hip-Hop | USA | sammie,,,ok,,,
Rae Spoon,507TICFblljsw2Nbk7wXbx,alternative,,review,,,1,country | folk | singer-songwriter | queer | Canadian | indie folk | canada | acoustic,,,ok,,,
Asaf Avidan,7t51dSX8ZkKC7VoKRd0lME,pop rock,,review,,,1,folk | israeli | singer-songwriter | folk-rock | rock | indie | folk rock | Israel,,,ok,,,
Beast In Black,0rEuaTPLMhlViNCJrg3NEH,metal,,review,,,18,Power metal | heavy metal | finnish | metal | finnish metal | finland | melodic metal | Pop Metal,,,ok,,,
Pete Droge,1wxBizLxYol7aVhHX2TD7l,,,review,,,1,singer-songwriter | Alt-country | alternative | rock | folk | indie | acoustic | folk rock,,,ok,,,
Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,rock,,review,,,1,new wave | post-punk | 80s | rock | alternative | american | art rock | art punk,,,ok,,,
Clap Your Hands Say Yeah,1jSaZgaKHmgc7VTgML528r,alternative,,review,,,8,indie | indie rock | alternative | indie pop | rock | american | Lo-Fi | alternative rock,,,ok,,,
Eddie Berman,7FfxvcUIbQ1VxrApeoq8ql,country,,review,,,5,acoustic | folk | indie | american | indie folk,,,ok,,,
Morgan Wade,4eYE8Z6cfEHEdG22lTyucP,pop,,review,,,12,country | pop | country rock | female vocalists | singer-songwriter | pop rock | USA | alternative country,,,ok,,,
Elvis Costello & The Attractions,4qmHkMxr6pTWh5Zo74odpH,pop rock,,review,,,10,new wave | rock | singer-songwriter | british | alternative | 80s | pop | power pop,,,ok,,,
Royal Republic,0DbbnkFMhhDvinDYIiHhGS,rock,,review,,,16,rock | swedish | hard rock | Garage Rock | alternative | alternative rock | punk | indie rock,,,ok,,,
Margo Price,09yvLritEUxHrzx5TlFvbl,country,,review,,,18,country | americana | singer-songwriter | female vocalists | contemporary country | neo-traditionalist country | rock | Long Walk,,,ok,,,
DISPATCH,6v4jPZO3UIDNJIgdxRxtr9,rock,,review,,,18,indie | acoustic | alternative | Jam | rock | chill | indie rock | folk,,,ok,,,
Adagio,5QJvZ6s15Hgpjq7UKktjaZ,metal,,review,,,1,Progressive metal | symphonic metal | neo-classical metal | Power metal | metal | french | progressive power metal | Progressive,,,ok,,,
Terri Hendrix,7JSGrGrjakwMxvAXjHlni1,,,review,,,1,female vocalists | country | female vocalist | folk | alternative | singer-songwriter | americana | radio paradise,,,ok,,,
Shahin Najafi,1W5u8Bz2yimyuuI8QNYsNO,rap,,review,,,2,Persian rap | rock | Persian | Hip-Hop | political | Iranian | rap | Shahin najafi,,,ok,,,
Sabaton,3o2dn2O0FCVsWDFSh8qxgG,metal,,review,,,82,Power metal | heavy metal | metal | swedish | war metal | epic metal | battle metal | Swedish Metal,,,ok,,,
Joe Vasconcellos,4sGC7K2rSpWrWudBgYPMce,rock,,review,,,3,rock chileno | chile | latin | singer-songwriter | funk | ska | rock | Fusion,,,ok,,,
Lucky Ali,2L16nDKTxhFGaDriR2AHTB,,,review,,,12,Lucky Ali | Hindi | Indian | indian pop | desi | bollywood | world | All,,,ok,,,
Matt Hansen,6wlhqnATSJIc0NQ64VxOVJ,pop,,review,,,3,indie | acoustic | pop | USA | California,,,ok,,,
Hope Sandoval & The Warm Inventions,38u18VoGaIwVeSyVoA0eU5,pop,,review,,,12,dream pop | female vocalists | shoegaze | indie | singer-songwriter | folk | alternative | american,,,ok,,,
The Animals,3ICflSq6ZgYAIrm2CTkfVP,rock,,review,,,1,classic rock | 60s | rock | british | oldies | blues rock | blues | Psychedelic Rock,,,ok,,,
Kllo,0RDC2Krd2nmqseGx5C8PQz,soul,,review,,,1,electronic | dance | indie pop | rnb | australian | electronica | UK Garage | All,,,ok,,,
Brian Courtney Wilson,5K2BdUwQNqXy70BX2L8BQx,,,gospel,,,2,gospel | brian courtney wilson | christian | chillout | gosple | Contemporary Gospel | brian wilson | smooth gospel singing,gospel,gospel,ok,gospel,high,gospel | contemporary gospel
Shelly Fraley,4qvh2HOvMUhnP7CeoJv9ND,alternative,,review,,,3,female vocalists | singer-songwriter | kgrl | pop | under 2000 listeners | indie | female vocalist | All,,,ok,,,
Mr Eazi,4TAoP0f9OuWZUesao43xUW,pop,,review,,,2,afrobeats | rap | afrobeat | nigeria | afropop | nigerian | hip hop | Hip-Hop,,,ok,,,
Leah Marie Mason,0fubiYogCTeBykbgV7HGf6,pop,,review,,,3,,,,error,,,
New Found Glory,4ghjRm4M2vChDfTUycx0Ce,pop,,review,,,95,pop punk | punk rock | punk | rock | emo | Pop-punk | alternative | melodic hardcore,,,ok,,,
Eleven Hundred Springs,3xU9SGbqqwKMkb4VebrgmY,country,,review,,,3,country | texas | texas country | americana | All | cowhat fav | Alt-country | USA,,,ok,,,
Revis,4e27lOSzk1nvSxpw2BrrwT,,,review,,,3,alternative rock | post-grunge | rock | alternative | modern rock | hard rock | Post Grunge | REVIS,,,ok,,,
Oceans Ate Alaska,48zUWAXpgEXfpttz23pCNQ,metal,,review,,,1,metalcore | post-hardcore | Progressive Metalcore | emocore | metal | mathcore | british | post hardcore,,,ok,,,
The Coasters,3QZKZBEmr54lAVI5XvmjnM,rock,,review,,,12,soul | oldies | Rock and Roll | 60s | rockabilly | rhythm and blues | doo wop | rock n roll,,,ok,,,
James Hype,43BxCL6t4c73BQnIJtry5v,electronic,,review,,,2,british | electronic | House | C | EDM | UK | dance | future house,,,ok,,,
Aqua Timez,2XhA8BOHxO5NwbY6q3W8mD,pop rock,,review,,,3,J-rock | japanese | j-pop | anime | jrock | rock | male vocalists | Bleach,,,ok,,,
Gatlin,1KGcdM5KxCVydaHe29QAj9,pop,,review,,,4,indie pop | my top songs | hardcore | acoustic | female vocalists | singer-songwriter | indie | folk pop,,,ok,,,
Foxy Shazam,5qRXoCC1CDTMTli9gplUvk,alternative,,review,,,17,experimental | post-hardcore | rock | alternative | Progressive | Progressive rock | alternative rock | glam rock,,,ok,,,
T.I.,4OBJLual30L7gRl5UkeRcT,rap,,review,,,7,Hip-Hop | rap | Dirty South | southern rap | hip hop | atlanta | american | georgia,,,ok,,,
Andy Davis,0EkzRQuame3DJQqFaHFUeC,pop,,review,,,9,singer-songwriter | acoustic | pop | alternative | rock | Andy Davis | Mellow | male vocalist,,,ok,,,
Gavin Bryars,0lVWTWT1YdiNwuW9Gv3mUF,,,review,,,1,contemporary classical | minimalism | ambient | experimental | Classical | modern classical | Avant-Garde | neoclassical,,,ok,,,
Amelita Baltar,5Z2Vs6p7u0a44wcO68iiQk,,,review,,,1,argentina | tango | female vocalists | spotify,,,ok,,,
Gustavo Cerati,1QOmebWGB6FdFtW7Bo3F0W,rock,,review,,,17,Rock Argentino | rock | argentina | Rock en Espanol | Rock Latino | alternative rock | pop | singer-songwriter,,,ok,,,
Eyes Set To Kill,7omnn7IRrrxdMwSwchVxNP,metal,,review,,,22,post-hardcore | screamo | emocore | female vocalist | hardcore | metalcore | female vocalists | emo,,,ok,,,
The Deli,1EJzWKVDeysgbyuZGfEFde,rap,,review,,,1,instrumental | beats | Hip-Hop | USA | instrumental hip-hop | Lo-Fi | hip hop | instrumental hip hop,,,ok,,,
Glen Templeton,58PGErqpV9jX7sXz5wmV6o,rock,,review,,,2,country | Southern Rock | country rock | male vocalist,,,ok,,,
With Confidence,2PWXHVDEtObSmUrNhfPRav,pop,,review,,,28,pop punk | australian | alternative rock | punk | pop rock | alternative | australia | my top songs,,,ok,,,
Pajel,1bpI6QDUqmfKmV0Tlhj0Jm,rap,,review,,,1,german | rap | Hip-Hop,,,ok,,,
Midnight Magic,3KuNrap7xPWVJCyBHAE4le,,,review,,,1,Disco | electronic | space disco | Italo Disco | nu disco | electronica | electropop | female vocalists,,,ok,,,
Los Fresones Rebeldes,7jnDSK1hbbcZdjapo2bHzY,pop,,review,,,1,indie pop | spanish indie pop | pop | indie | tontipop | spanish | female vocalists | spain,,,ok,,,
Lil Happy Lil Sad,0r25HIHVcGcaEuJ8s5AK00,rap,,review,,,2,emo | alternative | sad | Sweden | emo-trap | emo rap | trap | Hip-Hop,,,ok,,,
lullaboy,7zrkFhYAp6dBxsydmJkouN,soul,,review,,,2,singer-songwriter | pop | USA | rnb | indonesian | singapore,,,ok,,,
Nightwish,2NPduAUeLVsfIauhRwuft1,metal,,review,,,26,nightwish | bad tagged | Gothic Metal | metal | Female fronted metal | finnish | female vocalists | symphonic power metal,,,ok,,,
Cadmium,2jrBiKykLqcIp2S7GLiahy,,,review,,,5,symphonic metal | Progressive metal | american | electronic | dubstep | New Zealand | Female fronted metal | EDM,,,ok,,,
sammy rash,0yXuo2N8r6dzzGgnLNLGZm,pop,,review,,,10,pop | indie pop | Mellow | chillout | USA | pop rap,,,ok,,,
Luis Angel,3aqaaRdFCbVBCZnexkE0sC,pop,,review,,,1,balada | Clasicos AM,,,ok,,,
Amason,4cJKxS7uOPhwb5UQ70sYpN,,,review,,,10,swedish | indie pop | indie | Sweden | alternative | pop | indietronica | indie rock,,,ok,,,
Marit Bergman,1Z8YLeRzSedy0jT5D08pVU,pop,,review,,,2,swedish | pop | female vocalists | singer-songwriter | indie | indie pop | Sweden | rock,,,ok,,,
Nelson Ned,1qBGWp46vgiATN7mfKJd3s,pop,,review,,,5,balada | latin | brasil | Brega | corridos | oldies | brazil | brazilian,,,ok,,,
Mallory Knox,7bHTSvk96ULRLZPZr1SoCZ,alternative,,review,,,1,post-hardcore | rock | alternative rock | alternative | indie | british | punk rock | emo,,,ok,,,
SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,rap,,review,,,2,Hip-Hop | rap | trap | rnb | electronic | guyana | american | SAINt JHN,,,ok,,,
Lorca,7d9a2WnRwef9xbN8FIzg6o,pop,,review,,,1,pop | House | spanish | deep house | dance | electronic | pop rock | latin pop,,,ok,,,
Grant,2Hchwjfl1DioXcIwbOJkus,,,review,,,3,hybrid trap | deep house | electronic | instrumental hip-hop | pop | future bass | electropop | wonky,,,ok,,,
Aaron Copland,0nJvyjVTb8sAULPYyA1bqU,,,review,,,1,Classical | contemporary classical | american | 20th Century Classical | composers | composer | instrumental | 20th Century,,,ok,,,
Dotan,1cwOthlzLBwN8Imbq7P71H,pop,,review,,,7,indie | singer-songwriter | dutch | All | pop | indie pop | folk pop | Israel,,,ok,,,
Curtis Salgado,2VDoygKzNasudJOR0X1RH0,jazz,,review,,,1,blues | blues rock | Berlin | rock | rnb | american | soul | Karlsruhe,,,ok,,,
Sophie Pecora,1djGyQAjyVQh0HWCYMHCcB,,,review,,,8,pop | singer-songwriter | american | female vocalists,,,ok,,,
Tan Bionica,37MCoi4pcUf9EKsPXeuCqU,pop rock,,review,,,3,argentina | Rock Argentino | indie rock | rock | alternative | indie | rock nacional | pop,,,ok,,,
Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,pop,,review,,,8,electronic | House | british | tropical house | dance | jonas blue | EDM | electronica,,,ok,,,
Dean Brody,0ryF1Gy87xVCOF0Jb666ak,country,,review,,,13,country | canadian country | new traditionalist country | canada | male vocalists | Canadian | All | hear more,,,ok,,,
Joakim Berg,5Z3qZD6rDNxloqapoa1QUC,pop,,review,,,1,swedish | rock | alternative | indie | svenskt | <3 | genius | scandinavian,,,ok,,,
LUIS BREA,64PIeisw79uNk8zv5CrCyS,pop rock,,review,,,2,acoustic | indie | singer-songwriter | pop | spanish | spanish indie pop | indie pop | Genio,,,ok,,,
Showbread,4kMjXBfqp2w86Lzexf1AAO,punk,,christian,,,1,post-hardcore | screamo | christian | Raw Rock | hardcore | alternative rock | rock | experimental,christian,christian,ok,christian,medium,christian tag in lastfm tags
Nick Jonas,4Rxn7Im3LGfyRkY2FlHhWi,pop,,review,,,23,pop | pop rock | jonas brothers | Disney | male vocalists | Nick Jonas | american | sexy,,,ok,,,
Icon For Hire,1Jy0lTKAQDnTklKzF0g2o7,alternative,,christian,,,28,alternative rock | female vocalists | rock | hard rock | alternative | alternative metal | american | christian,christian,christian,ok,christian,medium,christian tag plus sample genre
GAWVI,0oPd8f0W82Tgrazx2PYNab,rap,,review,,,4,EDM | beats | chh | reach records,,,ok,,,
Alecia Elliott,3CYUhGp9uPO93REkhWoFq0,country,,review,,,1,country | Female country | Alecia Elliott | female vocalists | country ladies | modern country | Alabama,,,ok,,,
Ataque de Caspa,53rvBug7ytrTDjFdo5mKhk,pop,,review,,,1,post-punk | indie pop | 80's | spanish | new wave | indie | indie rock | female vocalists,,,ok,,,
Karthik Rao,3aAy6jFZLqqDUlMGSZcyaZ,,,review,,,1,Soundtrack | acoustic | TVF | india,,,ok,,,
Yaga & Mackie,16Juw2gfa9IxEL3Vu69cH7,reggae,,review,,,1,Reggaeton | puerto rico | Yaga and Mackie | hip hop | world | latino | boricua | pr,,,ok,,,
Drake,3TVXtAsR1Inumwj472S9r4,rap,,review,,,83,Hip-Hop | rap | rnb | hip hop | Canadian | Drake | pop | r&b,,,ok,,,
Karthik,0LSPREIgGMZXCuKVel7LVD,,,review,,,2,Indian | Hindi | karthik | telugu | bollywood | ost | Soundtrack | tollywood,,,ok,,,
K-Narias,6bwz9tsKnEgaWbwGobFWQR,pop rock,,review,,,1,esto es ESPARTA | latin pop | Reggaeton,,,ok,,,
Alcest,0d5ZwMtCer8dQdOPAgWhe7,metal,,review,,,2,shoegaze | black metal | post-rock | atmospheric black metal | atmospheric | Post-Black Metal | blackgaze | french,,,ok,,,
Slinkee Minx,6QLt0DLtZG2ksJhs7XS8a1,,,review,,,1,dance | pop | female vocalists | australian | electronic | dance-pop | bubblegum | 00s,,,ok,,,
Sophie Madeleine,704DIefNMcQhJs0ElxjpRb,,,review,,,1,folk | female vocalists | ukulele | indie | indie folk | british | singer-songwriter | catchy,,,ok,,,
Soda Stereo,7An4yvF7hDYDolN4m5zKBp,rock,,review,,,1,Rock Argentino | rock | Rock en Espanol | argentina | 80s | new wave | alternative rock | rock en español,,,ok,,,
Vitalic,4M84umUNRbZy1mJleyyRM9,electronic,,review,,,1,electronic | electro | techno | dance | electronica | french | Electroclash | House,,,ok,,,
Zenobia,4O7u6U3eHpMq6YeOWsmutH,metal,,review,,,3,Power metal | heavy metal | metal | spanish | Spanish Metal | folk | german | Progressive rock,,,ok,,,
The Jungle Giants,6wFwvxJkurQPU2UdeD4qVt,alternative,,review,,,7,indie pop | indie | australian | indie rock | alternative | pop | australia | All,,,ok,,,
Skye Sweetnam,6GmanMVkSuu0Dsn86ZW9lK,,,review,,,2,pop rock | pop | female vocalists | Canadian | rock | pop punk | alternative | Need to Rate,,,ok,,,
Midnite,2qo5BOQTBHXYKcTER10pRZ,reggae,,review,,,1,reggae | roots reggae | dub | roots | Virgin Islands Reggae | Rasta | virgin islands | political reggae,,,ok,,,
Evanescence,5nGIFgo0shDenQYSE0Sn7c,metal,,review,,,24,Gothic Rock | rock | female vocalists | alternative | Gothic | alternative rock | Gothic Metal | alternative metal,,,ok,,,
Grabbitz,4fv1OFJywZ7DHCz3mVQQ45,,,review,,,3,dubstep | electropop | electronic | midtempo bass | Brostep | american | pop | monstercat,,,ok,,,
Luz,3cdI6SvJ24KsOcvYyBwH9c,pop,,review,,,7,utaite | All | folk pop | singer-songwriter | indie pop | spanish | irish | female vocalists,,,ok,,,
A Wilhelm Scream,6v7mkDKyZ50l4Jiqwx2JLg,punk,,review,,,6,melodic hardcore | punk rock | punk | hardcore | hardcore punk | skate punk | melodic punk | rock,,,ok,,,
Duffy Power,1HD11ESo3mcg0LtEJSZkvN,jazz,,review,,,1,blues | classic rock | 60s | rhythm and blues | blues rock | Garage Rock | london | harp,,,ok,,,
Omar and The Howlers,70PvPWG9nD4ZujibB1onsO,jazz,,review,,,1,blues rock | blues | Southern Rock | classic rock | rock | american | Rock and Roll | Texas Blues,,,ok,,,
Anchor & Braille,0ofu3spkMmDV3INNoMtXbM,rock,,christian,,,10,indie | acoustic | ambient | piano | rock | alternative | christian | piano rock,christian,christian,ok,christian,medium,christian tag plus sample genre
Fahnenflucht,7f6P3dLB5XlCFJem3AxNVJ,punk,,review,,,1,punk | deutschpunk | punk rock | german | political | punkrock | hardcore punk | deutsch,,,ok,,,
Lindi Ortega,0F8GZ29QxpnfOZvM25l7tJ,country,,review,,,15,singer-songwriter | country | Canadian | female vocalists | Alt-country | indie | folk | alternative,,,ok,,,
Sandro Cavazza,5JYo7gm2dkyLLlWHjxS7Dy,pop,,review,,,8,pop | Sweden,,,ok,,,
Giant Drag,76KTyb3jlFkOgQAwvAImf6,alternative,,review,,,3,indie | indie rock | female vocalists | alternative | rock | alternative rock | shoegaze | american,,,ok,,,
La Canalla,3FZyEz84RqaLwHX8PStNbP,jazz,,review,,,1,flamenco jazz | tango,,,ok,,,
Lara Fabian,7ocwZINHqO9DZJgFtc1B20,,,review,,,21,female vocalists | pop | french | Canadian | lara fabian | belgian | Belgium | singer-songwriter,,,ok,,,
Sneaker Pimps,1EJWNhiYbOyeUHbsS7Kp1P,rap,,review,,,2,trip-hop | electronic | chillout | alternative | electronica | british | downtempo | trip hop,,,ok,,,
Sonora de Llegar,6Zvh0z6M1QFVEvy1i8mTYV,rock,,review,,,1,ska | ska-punk | chile | ska punk | patchanka | wawanco | MUSICA CON CONTENIDO | 00s,,,ok,,,
Vanilla Fudge,0vIMq3W8V63uR4Ymgm2pF1,rock,,review,,,1,Psychedelic Rock | classic rock | psychedelic | 60s | rock | hard rock | Progressive rock | american,,,ok,,,
Torfrock,4HijcnnHj54TnOXVwihTCH,rock,,review,,,4,rock | Deutschrock | german | torfrock | deutsch | comedy | hard rock | folk rock,,,ok,,,
Blackmail,5DsD6cuZHwoa9jWS33QyCA,alternative,,review,,,2,german | indie | alternative | alternative rock | rock | germany | indie rock | deutsch,,,ok,,,
Tronic,5HkHDnrE6HW1FsD5gf8nrw,punk,,review,,,1,rock | chile | pop punk | punk rock | me creo punky | rock chileno | chileno | Gufi,,,ok,,,
Joel Fletcher,2Z4QqhmV5Xw5vX2ZI70HOR,electronic,,review,,,1,melbourne bounce | electronic | dance | House | australia | electro | melbourne | austalian,,,ok,,,
Black Messiah,0LebUfEVJ7jmoKF5mPKlJf,metal,,review,,,1,pagan metal | viking metal | folk metal | black metal | german | metal | Symphonic Black Metal | melodic black metal,,,ok,,,
Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop,,review,,,50,pop punk | punk rock | rock | punk | emo | alternative rock | alternative | american,,,ok,,,
Republic Of Loose,0t6MU9jroaufCbqZF6UpSU,rock,,review,,,1,irish | funk | alternative | indie rock | zoe | dublin | rock | republic of loose,,,ok,,,
Jimmie Vaughan,4gPGI1vW8TOypARV9Ykzae,jazz,,review,,,1,blues | blues rock | rhythm and blues | texas | rock | Texas Blues | blues-rock | guitar,,,ok,,,
Azure Ray,70UZ254VvtSUmrfqPOkUQZ,alternative,,review,,,17,female vocalists | indie | folk | indie pop | dream pop | Saddle Creek | american | alternative,,,ok,,,
Keith Urban,0u2FHSq3ln94y5Q57xazwf,country,,review,,,71,country | singer-songwriter | Keith Urban | australian | rock | male vocalists | modern country | pop,,,ok,,,
Pillow Queens,7BDvurihyagH0uSPNDJX7d,alternative,,review,,,4,indie rock | irish | dublin | queer | rock | punk | RAWK | pop,,,ok,,,
Kyle Lionhart,3VLXw7Phdo2mLlUoB5B59j,country,,review,,,1,All,,,ok,,,
Trent Willmon,42mKjKqNCSgHbxaBFcotDi,country,,review,,,4,country | contemporary country | new traditionalist | cowboy | Favorite artist | me | texas country | cowboy country,,,ok,,,
Tom Russell,3M2S7bYzQt6h4KrnoihzLS,country,,review,,,6,americana | Alt-country | singer-songwriter | country | folk | texas | USA | alternative country,,,ok,,,
Velvet Dreamer,0MJTTnWyw6aR7Cu64PfSIL,,,review,,,1,lounge | chillout | Smooth Jazz,,,ok,,,
Lea Salonga,1GlMjIezcLwV3OFlX0uXOv,,,review,,,10,Disney | female vocalists | pop | lea salonga | Broadway | musicals | musical | philippines,,,ok,,,
Regy Clasen,2bKosv4BRC8QsUxVv4TCDG,,,review,,,1,female vocalists | german | pop | deutsch | singer-songwriter | german girls | hamburg | lomoli,,,ok,,,
Dave East,7e10JUMF7MJmmwYpnTSMI5,rap,,review,,,1,rap | Hip-Hop | trap | new york | hip hop | east coast hip-hop | Gangsta Rap | american,,,ok,,,
The Association,2kuNswDC82PL9xRbfaZJaS,pop rock,,review,,,1,60s | sunshine pop | pop | oldies | baroque pop | classic rock | soft rock | american,,,ok,,,
John Tartaglia,4L7TL4CnvDR3iZQuVy6ESm,,,review,,,4,Broadway | musical | All | Soundtrack | american | USA | showtunes | musical theater people,,,ok,,,
Gia Woods,6T56xtTEllGW17snjAZLNP,,,review,,,2,pop | Iranian | electropop | american | United States | lesbian | queer | hyperpop,,,ok,,,
The Murder City Devils,0rIOnBirvFkIILkTCGc7N0,punk,,review,,,1,punk | Garage Rock | punk rock | rock | Rock and Roll | Garage Punk | seattle | garage,,,ok,,,
Plastiko,5lSJ2p4XexDs3wyYhH7c7L,alternative,,review,,,1,reggae | ska | funk | Funk Rock | Latin Rock | indie | Rock en Espanol | guadalajara,,,ok,,,
Lambert,6pSQcy8935ABNiK2qOpOlK,,,review,,,1,piano | composer | contemporary classical | instrumental | german | jazz | germany | the flourishing zoo,,,ok,,,
Madeline The Person,79GARbspzW3V7Kb07hTLoY,,,review,,,9,indie pop | female vocalists | spotify | upcoming album 2022 | singer-songwriter | pop | indie | piano,,,ok,,,
Matrix & Futurebound,41iVQ05he8SrfIWbZQ58N7,electronic,,review,,,2,Drum and bass | liquid funk | electronic | dnb | futurestep | Drum n Bass | drum'n'bass | british,,,ok,,,
Maria Rita,1C8UBSZs5rOPfxuxTMS6OI,,,review,,,7,mpb | female vocalists | Bossa Nova | brazilian | brasil | samba | brazil | jazz,,,ok,,,
Ella Eyre,66TrUkUZ3RM29dqeDQRgyA,pop,,review,,,3,soul | pop | female vocalists | singer-songwriter | indie | british | rnb | UK,,,ok,,,
James Morrison,3LpLGlgRS1IKPPwElnpW35,,,review,,,15,singer-songwriter | pop | british | soul | acoustic | male vocalists | James Morrison | pop rock,,,ok,,,
Triumph The Insult Comic Dog,0r1qbfth7sWruUHLPFGnpU,,,review,,,2,comedy | funny | rap | Hip-Hop | stand-up | tv | white rap | for me to poop on,,,ok,,,
Charlie Hope,6sI7SYupv4f5Jh6RD2nJlw,country,,review,,,4,acoustic | singer-songwriter | indie folk | kids | childrens | lullabies,,,ok,,,
James Otto,3VStI6m5Ig9FAyUaa0lYAP,country,,review,,,8,country | modern country | James Otto | male vocalists | contemporary country | new country | All | high volume country,,,ok,,,
Tourneecast 2011,3RBXf7FckgtMQhq4MiAU15,,,review,,,2,,,,error,,,
The Radio Dept.,0utS63XytOEVN1EtzWhJpG,pop,,review,,,23,shoegaze | indie | swedish | indie pop | electronic | dream pop | indie rock | Lo-Fi,,,ok,,,
The Nelons,6qL6hgjCwgoC8VG7MuY7wn,,,gospel,,,1,Southern Gospel | gospel | trio,southern gospel,gospel,ok,gospel,high,southern gospel | gospel
Kids In The Way,5yFerdjNXAhVHNgoHBvySX,rock,,christian,,,3,christian rock | rock | christian | emo | screamo | alternative rock | hard rock | post-hardcore,christian rock,christian,ok,christian,high,christian rock
